date,open,close,high,low,volumefrom,volumeto
2024-09-15,60013.26,59139.21,60409.32,58697.69,19176.34,1146142289.52
2024-09-16,59139.21,58210.01,59215.73,57486.82,33106.34,1927790314.93
2024-09-17,58210.01,60321.59,61356.68,57624.63,40712.51,2440680770.1
2024-09-18,60321.59,61775.68,61794.54,59185.2,48151.29,2902628124.61
2024-09-19,61775.68,62963.41,63881.87,61582.28,46829.96,2939807292.07
2024-09-20,62963.41,63211.47,64131.22,62345.57,34617.55,2188110863.96
2024-09-21,63211.47,63363.17,63548.08,62767.25,12142.67,766364347.61
2024-09-22,63363.17,63587.45,64015.58,62394.47,18884.06,1190921326.46
2024-09-23,63587.45,63341.97,64749.32,62584.5,27280.27,1734107185.41
2024-09-24,63341.97,64276.65,64698.02,62710.48,32160.64,2045185242.06
2024-09-25,64276.65,63144.83,64823.35,62938.97,23967.21,1526541478.78
2024-09-26,63144.83,65183.68,65861.15,62660.36,43302.56,2800234985.9
2024-09-27,65183.68,65790.28,66547.69,64839.11,36162.6,2378877920.32
2024-09-28,65790.28,65868.67,66267.41,65442.19,10383.49,682765288.62
2024-09-29,65868.67,65611.98,66081.97,65440.3,11532.92,758322138.61
2024-09-30,65611.98,63314.81,65627.43,62846.03,42396.01,2712227231.34
2024-10-01,63314.81,60790.06,64112.99,60156.13,67326.52,4189744833.01
